0	23	411	424	58	61	18	3	0	0	0	0	0
0	213	59	8	0	0	0	0	0	0	0	0	0
0	29	263	516	107	62	18	3	0	0	0	0	0
0	34	380	434	68	61	18	3	0	0	0	0	0
0	19	14	0	0	0	0	0	0	0	0	0	0
284	787	67	8	0	0	0	0	0	0	0	0	0
998	652	906	266	128	36	6	0	0	0	0	0	0
0	23	411	424	58	61	18	3	0	0	0	0	0
998	6	654	904	260	128	36	6	0	0	0	0	0
0	79	378	307	56	59	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	12	380	453	71	61	18	3	0	0	0	0	0
0	2	10	105	456	289	56	59	18	3	0	0	0
0	24	68	408	456	40	2	0	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	8	31	382	432	63	61	18	3	0	0	0	0
0	30	384	431	71	61	18	3	0	0	0	0	0
0	14	19	66	411	448	38	2	0	0	0	0	0
0	5	149	624	132	64	18	3	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
82	33	35	42	381	438	36	2	0	0	0	0	0
0	80	391	384	63	59	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	30	384	431	71	61	18	3	0	0	0	0	0
0	30	384	431	71	61	18	3	0	0	0	0	0
0	80	391	384	63	59	18	3	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	325	453	133	64	18	3	0	0	0	0	0	0
0	17	390	439	70	61	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
142	20	340	786	126	122	36	6	0	0	0	0	0
0	325	454	133	64	18	3	0	0	0	0	0	0
0	7	183	611	112	64	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	5	362	470	78	62	18	3	0	0	0	0	0
0	35	37	50	396	440	36	2	0	0	0	0	0
0	34	380	434	68	61	18	3	0	0	0	0	0
0	325	454	133	64	18	3	0	0	0	0	0	0
0	35	37	50	396	440	36	2	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	12	327	442	132	64	18	3	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	7	367	467	75	61	18	3	0	0	0	0	0
0	20	377	448	71	61	18	3	0	0	0	0	0
0	1	29	262	516	107	62	18	3	0	0	0	0
0	1	28	389	435	63	61	18	3	0	0	0	0
998	652	906	266	128	36	6	0	0	0	0	0	0
0	9	346	425	133	64	18	3	0	0	0	0	0
0	80	391	384	63	59	18	3	0	0	0	0	0
0	5	214	59	8	0	0	0	0	0	0	0	0
0	10	379	456	71	61	18	3	0	0	0	0	0
998	58	524	1032	214	124	36	6	0	0	0	0	0
0	325	435	127	64	18	3	0	0	0	0	0	0
0	12	327	442	132	64	18	3	0	0	0	0	0
114	177	419	290	56	59	18	3	0	0	0	0	0
0	325	454	133	64	18	3	0	0	0	0	0	0
0	16	29	52	31	15	2	0	0	0	0	0	0
0	103	415	339	56	59	18	3	0	0	0	0	0
0	99	250	63	8	0	0	0	0	0	0	0	0
0	35	37	50	396	440	36	2	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	4	107	412	339	56	59	18	3	0	0	0	0
0	80	391	384	63	59	18	3	0	0	0	0	0
0	15	382	448	71	61	18	3	0	0	0	0	0
36	74	26	0	0	0	0	0	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	36	38	50	396	440	36	2	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
998	652	906	266	128	36	6	0	0	0	0	0	0
0	2	24	66	408	456	40	2	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	1	28	389	435	63	61	18	3	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	2	20	82	407	447	38	2	0	0	0	0	0
0	12	376	457	71	61	18	3	0	0	0	0	0
0	7	370	464	75	61	18	3	0	0	0	0	0
0	80	391	384	63	59	18	3	0	0	0	0	0
0	14	311	481	109	62	18	3	0	0	0	0	0
0	9	346	425	133	64	18	3	0	0	0	0	0
0	30	384	431	71	61	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	212	59	8	0	0	0	0	0	0	0	0	0
114	177	419	290	56	59	18	3	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	325	454	133	64	18	3	0	0	0	0	0	0
0	23	411	424	58	61	18	3	0	0	0	0	0
0	4	10	38	70	391	445	38	2	0	0	0	0
0	325	442	133	64	18	3	0	0	0	0	0	0
0	5	325	449	133	64	18	3	0	0	0	0	0
0	80	391	384	63	59	18	3	0	0	0	0	0
0	6	367	468	75	61	18	3	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	5	19	384	443	67	61	17	2	0	0	0	0
0	145	605	100	5	0	0	0	0	0	0	0	0
0	30	384	431	71	61	18	3	0	0	0	0	0
0	1	326	453	133	64	18	3	0	0	0	0	0
0	2	326	452	133	64	18	3	0	0	0	0	0
0	10	107	456	289	56	59	18	3	0	0	0	0
0	30	384	431	71	61	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	17	177	606	115	64	17	2	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	10	367	464	75	61	18	3	0	0	0	0	0
0	7	367	467	75	61	18	3	0	0	0	0	0
0	2	325	453	133	64	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	7	177	632	129	36	15	2	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	29	263	516	107	62	18	3	0	0	0	0	0
0	1	10	41	70	391	445	38	2	0	0	0	0
0	29	263	516	107	62	18	3	0	0	0	0	0
129	50	110	41	390	445	38	2	0	0	0	0	0
0	82	33	4	0	0	0	0	0	0	0	0	0
0	17	390	439	70	61	18	3	0	0	0	0	0
0	1	1	326	453	132	64	18	3	0	0	0	0
1	7	360	469	78	62	18	3	0	0	0	0	0
0	23	411	424	58	61	18	3	0	0	0	0	0
0	20	386	440	70	61	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	19	14	0	0	0	0	0	0	0	0	0	0
283	426	118	16	0	0	0	0	0	0	0	0	0
0	326	448	114	62	16	2	0	0	0	0	0	0
0	19	14	0	0	0	0	0	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0
0	326	453	133	64	18	3	0	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
993	648	900	266	128	36	6	0	0	0	0	0	0
0	5	361	471	78	62	18	3	0	0	0	0	0
0	23	401	486	69	17	2	0	0	0	0	0	0
0	15	382	448	71	61	18	3	0	0	0	0	0
0	12	327	442	132	64	18	3	0	0	0	0	0
0	213	59	8	0	0	0	0	0	0	0	0	0
0	23	401	486	69	17	2	0	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	30	384	431	71	61	18	3	0	0	0	0	0
0	5	326	449	133	64	18	3	0	0	0	0	0
25	33	175	376	60	61	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
998	6	654	904	260	128	36	6	0	0	0	0	0
0	24	68	408	456	40	2	0	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
998	2	652	906	264	128	36	6	0	0	0	0	0
0	29	263	516	107	62	18	3	0	0	0	0	0
998	652	906	266	128	36	6	0	0	0	0	0	0
19	16	59	31	392	445	38	2	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	9	395	529	60	5	0	0	0	0	0	0	0
0	80	391	384	63	59	18	3	0	0	0	0	0
0	10	384	452	70	61	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	80	391	384	63	59	18	3	0	0	0	0	0
0	17	47	55	31	15	2	0	0	0	0	0	0
0	20	386	440	70	61	18	3	0	0	0	0	0
0	36	38	50	396	440	36	2	0	0	0	0	0
0	213	59	8	0	0	0	0	0	0	0	0	0
0	14	311	481	109	62	18	3	0	0	0	0	0
0	16	29	52	31	15	2	0	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	34	380	434	68	61	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	5	326	449	133	64	18	3	0	0	0	0	0
0	9	385	451	71	61	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	146	603	129	64	18	3	0	0	0	0	0	0
853	1596	566	145	64	18	3	0	0	0	0	0	0
0	9	54	41	408	446	38	2	0	0	0	0	0
0	7	379	459	71	61	18	3	0	0	0	0	0
0	1	107	415	339	56	59	18	3	0	0	0	0
0	23	401	486	69	17	2	0	0	0	0	0	0
0	14	180	614	135	38	15	2	0	0	0	0	0
0	20	383	434	70	61	18	3	0	0	0	0	0
0	14	311	481	109	62	18	3	0	0	0	0	0
0	29	263	516	107	62	18	3	0	0	0	0	0
0	29	263	516	107	62	18	3	0	0	0	0	0
0	325	454	133	64	18	3	0	0	0	0	0	0
0	20	377	448	71	61	18	3	0	0	0	0	0
0	12	327	442	132	64	18	3	0	0	0	0	0
0	15	376	456	69	61	18	3	0	0	0	0	0
0	20	383	434	70	61	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	3	212	56	8	0	0	0	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	213	59	8	0	0	0	0	0	0	0	0	0
0	2	24	66	408	456	40	2	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	20	386	440	70	61	18	3	0	0	0	0	0
0	2	12	57	69	377	441	38	2	0	0	0	0
0	23	401	486	69	17	2	0	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	7	379	459	71	61	18	3	0	0	0	0	0
0	2	26	73	413	444	38	2	0	0	0	0	0
0	7	327	447	132	64	18	3	0	0	0	0	0
0	325	435	127	64	18	3	0	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	3	34	377	434	68	61	18	3	0	0	0	0
0	10	172	611	120	64	18	3	0	0	0	0	0
0	9	346	425	133	64	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	80	391	384	63	59	18	3	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	8	31	382	432	63	61	18	3	0	0	0	0
0	8	326	450	129	64	18	3	0	0	0	0	0
0	14	53	405	442	37	2	0	0	0	0	0	0
0	10	195	592	116	64	18	3	0	0	0	0	0
0	11	383	451	71	61	18	3	0	0	0	0	0
0	325	413	74	60	16	2	0	0	0	0	0	0
0	10	195	592	116	64	18	3	0	0	0	0	0
0	17	177	606	115	64	17	2	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
0	9	346	425	133	64	18	3	0	0	0	0	0
0	8	326	450	129	64	18	3	0	0	0	0	0
0	9	385	451	71	61	18	3	0	0	0	0	0
0	8	31	382	432	63	61	18	3	0	0	0	0
0	28	390	435	63	61	18	3	0	0	0	0	0
0	4	10	38	70	391	445	38	2	0	0	0	0
0	20	377	448	71	61	18	3	0	0	0	0	0
284	438	134	16	0	0	0	0	0	0	0	0	0
0	146	614	133	64	18	3	0	0	0	0	0	0
0	2	24	66	408	456	40	2	0	0	0	0	0
0	28	390	435	63	61	18	3	0	0	0	0	0
0	9	395	529	60	5	0	0	0	0	0	0	0
0	29	263	516	107	62	18	3	0	0	0	0	0
998	40	770	880	140	122	36	6	0	0	0	0	0
114	177	419	290	56	59	18	3	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	24	68	408	456	40	2	0	0	0	0	0	0
0	4	107	412	339	56	59	18	3	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	107	416	339	56	59	18	3	0	0	0	0	0
0	29	263	516	107	62	18	3	0	0	0	0	0
0	29	263	516	107	62	18	3	0	0	0	0	0
0	19	14	0	0	0	0	0	0	0	0	0	0
0	326	454	133	64	18	3	0	0	0	0	0	0
